name,state,month,temp_min,temp_max,rainfall,solar
Thredbo Aws,NSW,4,1.5743915343915345,9.432711306256861,3.479959100204499,12.168256578947368
Thredbo Aws,NSW,5,-1.2324847250509166,5.019742489270386,3.9465483234714003,7.787421383647799
Thredbo Aws,NSW,6,-3.5922294172062905,1.7373689227836033,3.186352148272957,5.147210300429185
Thredbo Aws,NSW,7,-5.133236363636364,-0.03816176470588235,3.5074708704592186,5.122798552472859
Thredbo Aws,NSW,8,-4.8429715950473415,0.5271272727272728,3.7776754075124024,8.501498127340824
Thredbo Aws,NSW,9,-2.779368575624082,3.3761974944731024,4.794412607449857,13.415523465703972
Thredbo Aws,NSW,10,-0.13397435897435897,7.555299539170507,4.723330365093499,19.3964
Thredbo Aws,NSW,11,2.801309523809524,11.677966101694915,5.3990783410138246,22.654649265905384
Thredbo Aws,NSW,12,5.072644721906924,14.410348706411698,3.832671081677704,25.46746794871795
Tatura Inst Sustainable Ag,VIC,1,14.284667487684729,29.784029484029485,1.1389118864577172,27.892545871559633
Tatura Inst Sustainable Ag,VIC,2,14.414028056112224,29.539011356045425,1.1003898635477583,24.3539975399754
Tatura Inst Sustainable Ag,VIC,3,11.90560398505604,26.41342621912603,1.0243373493975905,19.82423887587822
Tatura Inst Sustainable Ag,VIC,4,8.346346153846154,21.757935989549313,1.1930947897049593,13.87007481296758
Tatura Inst Sustainable Ag,VIC,5,5.767930391547545,17.270851460534494,1.4012773722627738,9.484513805522209
Tatura Inst Sustainable Ag,VIC,6,3.629585798816568,13.941737985516788,1.43823155216285,7.1402298850574715
Tatura Inst Sustainable Ag,VIC,7,2.9459798994974875,13.056513530522341,1.481818181818182,7.910500610500611
Tatura Inst Sustainable Ag,VIC,8,3.834103685196752,14.711720698254364,1.5352689486552566,11.192401960784315
Tatura Inst Sustainable Ag,VIC,9,5.400703774792067,17.506581469648562,1.442875157629256,15.606172839506172
Tatura Inst Sustainable Ag,VIC,10,7.583169533169533,21.207734806629833,1.3164350453172204,20.906272189349114
Tatura Inst Sustainable Ag,VIC,11,10.294265463917526,24.835392535392536,1.3781841109709962,24.81313775510204
Tatura Inst Sustainable Ag,VIC,12,12.36358024691358,27.65343228200371,1.2675987841945289,27.696658415841583
Mount Baw Baw,VIC,1,8.776302521008404,17.656292517006804,3.0328947368421053,23.19567387687188
Mount Baw Baw,VIC,2,8.302233676975945,16.7203125,3.582161234991424,20.083937823834198
Mount Baw Baw,VIC,3,6.438587848932676,14.157355371900826,3.216039279869067,15.64712643678161
Mount Baw Baw,VIC,4,3.929037800687285,10.118629173989456,4.705821917808219,10.965511265164645
Mount Baw Baw,VIC,5,1.456020942408377,6.227807486631016,4.484375,7.234330985915493
Mount Baw Baw,VIC,6,-0.5330097087378641,3.516600790513834,5.349808429118774,5.90639534883721
Mount Baw Baw,VIC,7,-1.6337837837837839,2.035533980582524,5.467052023121387,6.450389105058366
Mount Baw Baw,VIC,8,-1.5703777335984095,2.7858283433133733,5.748118811881188,9.1406
Mount Baw Baw,VIC,9,-0.10538793103448275,5.843817787418655,5.89051724137931,12.774945533769063
Mount Baw Baw,VIC,10,1.7992217898832685,9.10764705882353,4.86420233463035,16.89863813229572
Mount Baw Baw,VIC,11,4.422052401746725,12.540131578947369,5.46318082788671,19.703504672897196
Mount Baw Baw,VIC,12,6.175596330275229,14.86309963099631,4.807636363636363,22.770599613152804
South Channel Island,VIC,1,15.50561797752809,19.838983050847457,0.555,NaN
South Channel Island,VIC,2,16.542424242424243,22.454545454545453,0.6418181818181818,NaN
South Channel Island,VIC,3,15.204918032786885,20.327868852459016,1.2308943089430895,NaN
South Channel Island,VIC,4,13.741592920353982,18.116071428571427,0.9575221238938053,NaN
South Channel Island,VIC,5,12.074725274725274,15.945054945054945,1.342,NaN
South Channel Island,VIC,6,9.81,13.487301587301587,0.7058823529411765,NaN
South Channel Island,VIC,7,9.043243243243243,12.767123287671232,0.7766233766233767,NaN
South Channel Island,VIC,8,8.77962962962963,13.170588235294117,1.4925925925925927,NaN
South Channel Island,VIC,9,10.251724137931035,15.135593220338983,0.9728813559322034,NaN
South Channel Island,VIC,10,10.987951807228916,15.870588235294118,2.028235294117647,NaN
South Channel Island,VIC,11,12.730337078651685,17.71590909090909,1.0269662921348315,NaN
South Channel Island,VIC,12,13.979439252336448,19.261682242990656,1.3779816513761467,NaN
